"apple_id","weight"
"94",3.73659173642926
"95",3.39026269091185
"96",3.01975986250923
"97",3.88609293371806
"98",4.97800794317825
"99",7.10812786581093
"100",4.45698831512589
"101",6.73630601315054
"102",5.89087083693053
"103",6.56323211800195
"104",4.79042977264047
"105",4.92674767065949
"106",5.63388947852156
"107",6.14163992793
"108",4.23745773347152
"109",3.1634888068192
"110",5.0120962522695
"111",5.16998069238385
"112",7.34255564788713
"113",2.55273991208757
"114",4.01749338807397
"115",5.26545829913824
"116",5.77564444428371
"117",6.26827840400933
"118",5.62199222652642
"119",5.87527912720249
"120",5.48740978078482
"121",4.07969608428579
"122",5.97889705486807
"123",5.13534173669746
"124",6.42025953643282
"125",4.15646485283685
"126",5.17751415408659
"127",6.16138716013248
"128",4.74954972696624
"129",5.94517595655436
"130",4.55277917526157
"131",3.43086446202775
"132",4.36819735111175
"133",5.10482846361275
"134",5.31189460476891
"135",5.47265451501203
"136",5.34917918635196
"137",5.52891047080953
"138",5.09900854035508
"139",4.68052198798419
"140",5.6037868616396
"141",7.35762011148139
"142",4.5895101729633
"143",4.45395388519284
"144",5.32551444174419
"145",6.24047766357026
"146",3.51436442093206
"147",3.54710401854854
"148",4.56168425851617
"149",5.05458254763788
"150",6.89997857780649
"151",4.32934730652839
"152",5.05783088900811
"153",5.13186522189684
"154",7.39778840247582
"155",4.76276844194038
"156",5.14716975391666
"157",3.20495906985002
"158",5.05118592781243
"159",2.79677029348279
"160",4.84260691438143
"161",4.72490365699387
"162",4.484517023043
"163",4.60163663487964
"164",3.20815861641108
"165",5.52049887007057
"166",6.28779896554591
"167",5.40061382768562
"168",4.01821957668406
"169",5.90363050854038
"170",5.68199020213655
"171",5.25724862727463
"172",5.06116927316695
"173",6.70949250848585
"174",5.02947816390491
"175",5.87877066189304
"176",5.9202118433792
"177",6.88231751014235
"178",5.34831618643863
"179",3.99591852003483
"180",5.02089839157942
"181",3.50031104175173
"182",6.4226919712419
"183",5.33761901192625
"184",5.86723678895834
"185",5.08907323670414
"186",6.24720190779043
"187",5.0390423984716
"188",4.91520285700926
"189",6.17030242945789
"190",3.79493911311502
"191",2.96928278452355
"192",6.2844514834856
"193",5.67348271265822
"194",3.79632374228941
"195",5.13825920413332
"196",4.43187101117224
"197",5.6646833090516
"198",3.43044402898161
"199",4.72737744601001
"200",4.23265307984477
"201",4.1865446102878
"202",2.91506329238952
"203",5.84649907812579
"204",4.09561717355408
"205",4.10419998258119
"206",5.14808728564705
"207",4.76879472209425
"208",5.63350506991587
"209",4.1599233431752
"210",4.54081969178272
"211",6.43466639951944
"212",5.44373632810259
"213",3.80121582969034
"214",3.76587567740798
"215",3.99183204583782
"216",7.48245473892846
"217",5.29120861709784
"218",4.68765614454424
"219",5.96342522461411
"220",5.49299404136376
"221",4.06263396109083
"222",6.24308372212573
"223",4.28043331188426
"224",3.81413005532222
"225",5.25772395734893
"226",5.74930616693928
"227",5.29420952123221
"228",5.65357887381472
"229",5.41954163368175
"230",6.04101145199865
"231",5.76014127937226
"232",3.89866844610742
"233",4.78752518996362
"234",5.21487047399582
"235",5.81677158984354
"236",4.59962784067465
"237",5.25128429032493
"238",6.13228183124639
"239",4.7223110519686
"240",4.46100674146911
"241",3.78384821606184
"242",6.34882331008958
"243",4.92423964589297
"244",4.98214821370888
"245",3.05026633452282
"246",5.733193378273
"247",3.48914576104446
"248",3.80920613271896
"249",3.85912875639093
"250",5.46985240267861
"251",4.51425963347108
"252",5.19285628961593
"253",4.62620111245422
"254",4.8960973017381
"255",5.84486561849568
"256",6.26840417226852
"257",5.53429594399488
"258",4.11051084518619
"259",5.89858473879644
"260",5.31844055083896
"261",4.51979375734148
"262",5.08329926880749
"263",4.01985466901896
"264",5.32107281039618
"265",3.32888590172135
"266",4.60729360880728
"267",4.77264157896044
"268",4.42985062063203
"269",3.98624065647841
"270",5.95797275287371
"271",3.12062627142546
"272",5.50901614134057
"273",4.22287569638923
"274",5.19625464157758
"275",5.56683201209597
"276",6.13048165144787
"277",4.28475215655111
"278",5.02952792148784
"279",5.14196395156484
"280",5.03967130793635
"281",5.23960982722344
"282",5.90778011241239
"283",5.14584504293353
"284",6.98072216743089
"285",3.76283019342234
"286",5.30341271312451
"287",6.67207862037902
"288",2.75325097477675
"289",3.88179638980399
"290",6.41580806593884
"291",6.20585400371725
"292",5.18498368033524
"293",5.34283120684283
"294",5.17150981106729
"295",4.0793321747869
"296",5.91713676030865
"297",5.69763143225268
"298",3.07102218212109
"299",7.11465179788822
"300",6.13338938195412
"301",4.44865727684229
"302",6.28596657577574
"303",4.3230473795167
"304",3.19750148581911
"305",5.84172271506173
"306",4.80208923302334
"307",4.22954264140127
"308",4.22949891992378
"309",5.2206138711082
"310",7.63709783551453
"311",3.98231876038356
"312",5.24661683909591
"313",5.13357828261215
"314",5.84643636128661
"315",4.25579474977629
"316",5.05088968998378
"317",5.26090802384327
"318",6.26889572836798
"319",4.08029323191533
"320",3.93304280622637
"321",5.93099115275957
"322",4.69365923875498
"323",5.24073665769047
"324",3.0372157099882
"325",3.97983633043672
"326",4.45070050678753
"327",3.98121148092041
"328",5.80331619084704
"329",5.03536421597919
"330",4.73333981116347
"331",5.80187228127371
"332",5.04933084529654
"333",5.71972367175524
"334",5.26496626524295
"335",4.86535065132233
"336",6.35249321317792
"337",4.34907177434709
"338",4.57674205827443
"339",4.95165952252768
"340",5.69465861309677
"341",6.49724186296852
"342",4.52426095324517
"343",5.80110856070099
"344",3.94930869467515
"345",4.71117990862505
"346",4.10921696701618
"347",4.98069048231226
"348",5.05685957117181
"349",6.13091806991607
"350",5.53003962823224
"351",4.40591348157894
"352",3.71752297577599
"353",5.65533605786407
"354",5.13934895570637
"355",4.05237286027202
"356",5.63490927470378
"357",5.61619197568294
"358",2.9448919579747
"359",5.62209034601906
"360",8.18202006637459
"361",5.22194171358771
"362",5.25119654552402
"363",6.26093012069372
"364",4.61012747132926
"365",5.54072024700672
"366",5.02669373741129
"367",3.58438081606924
"368",6.21877289513343
"369",3.70880277818965
"370",4.4006661512274
"371",5.22041280809562
"372",4.18328225649348
"373",6.92478154934304
"374",5.76899719583678
"375",6.63706123830298
"376",6.76393647294097
"377",5.16405364020918
"378",5.77317715684258
"379",5.27318503362881
"380",5.17761666562689
"381",4.47313028015607
"382",3.67555972383455
"383",3.18638380405359
"384",4.72648422643632
"385",4.19593397389811
"386",5.04559289066982
"387",5.35289890599893
"388",5.05821555150326
"389",5.3425209690309
"390",6.42904451395129
"391",3.69428033840024
"392",4.87214294984854
"393",5.57997599864937
"394",5.76921395504817
"395",2.50916599576699
"396",4.44110860486331
"397",5.10536745074185
"398",4.40440392378687
"399",5.12512400921155
"400",5.72863970248583
"401",5.27035805531928
"402",5.93047515543921
"403",4.59111742137199
"404",4.01186390417683
"405",6.46054302822574
"406",5.79605642217334
"407",4.93390385371639
"408",3.44166388454591
"409",4.31315098129262
"410",4.23838550334259
"411",6.18386288457334
"412",4.21634124688487
"413",5.66714216740421
"414",4.30309882974295
"415",4.85954952071281
"416",5.66154061938049
"417",5.33319074869145
"418",3.15159105294192
"419",4.63492003530117
"420",3.5748042966546
"421",4.73418050318867
"422",5.381985998262
"423",4.74673165122971
"424",5.15652505119183
"425",4.42776927308677
"426",4.28106818638405
"427",5.66698161203107
"428",5.02599945222283
"429",5.79088178859576
"430",4.8813493231532
"431",6.31851926413496
"432",5.75537375016454
"433",5.76972801625916
"434",2.9349241150871
"435",5.7313157408741
"436",6.37459213672269
"437",3.93372530398238
"438",3.90838876638167
"439",3.75006640722705
"440",4.49206224683034
"441",2.98506549649635
"442",6.70490289014107
"443",6.3521424182532
"444",5.19622431659167
"445",3.61917912204514
"446",2.62320922075157
"447",4.34402863143202
"448",5.50852770968537
"449",3.66375010645811
"450",4.12136723823785
"451",5.87716505164511
"452",4.49952879989128
"453",5.43219054112853
"454",3.4890180770655
"455",5.09138803914839
"456",4.32730047919899
"457",4.51184549448867
"458",5.49123147056715
"459",5.11673662443379
"460",3.45249772331894
"461",3.48362373944123
"462",4.32386021827956
"463",4.70933675195412
"464",3.04759089723018
"465",3.84802913414596
"466",4.61219482023751
"467",4.02563682071678
"468",5.23831755460539
"469",3.4295897217883
"470",6.08404715628042
"471",5.1135669812762
"472",5.31036642017512
"473",4.81321135173129
"474",3.13130088757032
"475",2.47338988672785
"476",4.37417809103994
"477",6.2455261098372
"478",4.93954089111136
"479",3.15253559356628
"480",5.00763795816766
"481",4.69434220902036
"482",4.55245742426032
"483",6.28619299117887
"484",5.30041927943205
"485",5.3792005618587
"486",4.77335863012008
"487",3.61229852429148
"488",5.60971925744254
"489",5.67038381951965
"490",6.39014205043935
"491",5.5783363576161
"492",2.85793279625628
"493",4.97830823920143
"494",6.84704817186235
"495",5.09803333561597
"496",5.58413080563499
"497",2.50645730791032
"498",3.63431873580395
"499",6.27164395809128
"500",4.19120213895328
"501",5.10526879152429
"502",4.55374731115228
"503",3.9873440092619
"504",6.3933456113013
"505",6.47494586575359
"506",2.91521194485361
"507",5.05892241850882
"508",5.44796694667763
"509",3.87572293294449
"510",6.92018495258082
"511",4.37992146409174
"512",3.61358344845764
"513",5.21005871884281
"514",4.8207336772444
"515",3.99563556604263
"516",6.01068048019249
"517",6.1968429528429
"518",5.07817042846497
"519",5.3620760335943
"520",4.98312278508739
"521",5.70235177133809
"522",5.57907310957202
"523",5.02000859032998
"524",3.96474823469764
"525",6.42960222597438
"526",3.63807243196265
"527",5.60654799811191
"528",4.49522093473714
"529",6.01439905511022
"530",5.37302166058487
"531",4.32309326124049
"532",4.82639593105
"533",5.48483686865094
"534",6.14964557976335
"535",6.22928911348899
"536",3.92436580517993
"537",3.23351982251449
"538",6.98102112308456
"539",6.09815522654089
"540",4.58113600397476
"541",5.66522583357248
"542",5.01821410841245
"543",5.5526001753136
"544",4.46540344501346
"545",4.74203767580206
"546",6.46991702127623
"547",5.59883126728189
"548",4.3921921250444
"549",3.58216899201686
"550",4.6988412622663
"551",3.4882923680323
"552",4.40964069720587
"553",3.58664013048535
"554",4.64582169156625
"555",5.14344935156329
"556",4.31503679725478
"557",3.93397438220168
"558",5.01959029864816
"559",5.03619375524719
"560",4.61859635382076
"561",4.3996505111664
"562",4.83451276950089
"563",4.72670753425606
"564",6.83333684253197
"565",3.52581644825004
"566",4.68853567484033
"567",4.04608269396711
"568",5.2547716992114
"569",6.1444346042859
"570",3.49408110680513
"571",5.61201357801849
"572",4.94014310861817
"573",4.57815803991263
"574",5.78185323180227
"575",4.18882610595124
"576",4.07940762056213
"577",5.3058164585868
"578",4.63420779480623
"579",5.67599914674534
"580",5.69291008921768
"581",4.92276413955873
"582",3.83708879691581
"583",5.16944596758948
"584",3.82247447733034
"585",4.85345274976385
"586",5.46868762560029
"587",6.4158857802388
"588",5.8068941493133
"589",6.01069043020342
"590",5.87826994909167
"591",4.22191552758869
"592",4.6371882746733
"593",4.72594267744805
"594",5.06687606114756
"595",4.74359977402234
"596",3.51699521988124
"597",3.48195412926021
"598",5.34000242765251
"599",5.44148386887994
"600",4.94376419155574
"601",6.66362397589839
"602",3.49862240675762
"603",4.30075628238562
"604",4.68229486651293
"605",5.76347643798555
"606",3.47243882660581
"607",4.05230610989195
"608",6.27417736944816
"609",4.68997303881717
"610",5.88936872764957
"611",2.76263050348141
"612",4.86623696723673
"613",6.25347596952067
"614",6.80606120820455
"615",3.24572389364263
"616",5.68612104136261
"617",4.76716683510327
"618",4.64077645337146
"619",4.34966275763636
"620",5.91112375724519
"621",3.73633369105005
"622",4.52706419571509
"623",5.50063369495144
"624",7.72005055400785
"625",5.36446678234627
"626",4.95959067165991
"627",5.97601557380898
"628",4.90051149850941
"629",3.15786710722706
"630",4.93491257948685
"631",5.59447704821606
"632",7.07831579955504
"633",5.34680168615828
"634",3.79325607213949
"635",3.63632427821344
"636",5.58415674633148
"637",3.30941147122708
"638",4.46582106623036
"639",5.20756042594295
"640",3.33988617485877
"641",4.66381466559575
"642",5.4444363457205
"643",5.96923566342249
"644",5.63683207625352
"645",5.52067404833274
"646",5.34822341788618
"647",5.14036649102556
"648",5.07241519221079
"649",5.17634745022838
"650",6.1183193532214
"651",4.99763913324937
"652",4.4182156497654
"653",5.68464248069552
"654",3.82662505779547
"655",6.15627394006558
"656",4.87573890638045
"657",4.03227882642315
"658",3.79433075439426
"659",5.65576945072314
"660",4.25421834745965
"661",6.37900076807954
"662",5.10288453363784
"663",6.29907658492916
"664",4.20285754869328
"665",4.64571485571185
"666",4.35139780720651
"667",4.77836865595676
"668",3.99245114544703
"669",4.24562055465697
"670",3.37606765258425
"671",6.63390711970049
"672",3.46137601952807
"673",4.8111055938785
"674",5.24294256452836
"675",4.048334781609
"676",3.97693469745562
"677",4.19806291259231
"678",3.07034983012198
"679",5.53718914148782
"680",5.01639657687645
"681",5.69824577941705
"682",5.43429043948015
"683",5.15354784700201
"684",5.50654268713469
"685",4.51058914899822
"686",6.87873830707842
"687",4.81074349939481
"688",5.59148483851873
"689",3.73744173002731
"690",3.67573959965869
"691",5.39257915684946
"692",3.82608998621598
"693",5.21523043618472
"694",5.20012331056192
"695",5.17150825787996
"696",2.87437003840636
"697",5.05169416058227
"698",6.55094325033177
"699",4.31643947390636
"700",4.23837880269948
"701",5.35157013919685
"702",4.55837649216009
"703",4.47443322781845
"704",5.97138709946192
"705",5.65308772845676
"706",4.55120651555517
"707",6.65469422507495
"708",4.76304295974201
"709",4.23311485353639
"710",4.98441409154428
"711",5.1552821852876
"712",5.89373343630739
"713",4.09186912522849
"714",4.14056989487047
"715",4.69284860485523
"716",4.57459265236883
"717",4.58370022753136
"718",5.33683075233309
"719",3.91308940395802
"720",4.70200882415991
"721",5.03599315857226
"722",3.17928048089431
"723",6.43546054740244
"724",5.03313241403436
"725",5.26739278837575
"726",3.1759735592731
"727",5.01724826546831
"728",3.20999601967752
"729",5.23065040751698
"730",4.7858298867618
"731",6.41262720531781
"732",4.43857999854067
"733",3.84781750433357
"734",6.08827613873273
"735",4.86038254213273
"736",6.1531573571101
"737",5.40945151581895
"738",6.76233611857451
"739",4.59491342834427
"740",4.95152525429006
"741",4.51177144777146
"742",4.52382280693816
"743",5.55618508178075
"744",4.64664140072684
"745",3.68868803667009
"746",5.10507955143945
"747",5.6666726072412
"748",4.76847722084709
"749",4.23735495460179
"750",5.55576636373056
"751",3.7516673713694
"752",5.58483161522709
"753",3.63132614176962
"754",4.51698842386205
"755",5.16798762970471
"756",4.94893077616441
"757",6.11839316093257
"758",5.92304096273572
"759",6.13706581965552
"760",5.80316760254553
"761",6.2738237030872
"762",3.93521210086343
"763",4.57809783016217
"764",4.78247138942734
"765",4.53040246216058
"766",4.58688062900119
"767",4.23659739470987
"768",6.31935115039322
"769",6.1815857149148
"770",5.90517578586067
"771",4.46115779850614
"772",5.45061013261628
"773",5.51162780982397
"774",6.64772694771636
"775",4.34443145270124
"776",4.87577662509883
"777",4.00966911416305
"778",6.53436744110385
"779",5.85952366772168
"780",6.19473745930383
"781",5.4283348748615
"782",4.6816400359224
"783",3.97225866743883
"784",3.79402227209129
"785",5.31313825188852
"786",5.31350236581889
"787",6.20178179030909
"788",4.23409796992171
"789",5.41378285548591
"790",4.74254847253758
"791",4.44665396667062
"792",6.57413114309122
"793",4.25205894184749
"794",6.48228302454409
"795",4.42895973176222
"796",3.89161108140432
"797",4.66551259748767
"798",5.85378413364446
"799",5.32376379407415
"800",5.74846777182407
"801",6.23336090157448
"802",3.28974092976915
"803",7.23215727898838
"804",4.62424311127481
"805",6.02314962203533
"806",3.30873243330275
"807",5.20049625169575
"808",5.56937658214737
"809",5.26671065939711
"810",4.18822240219577
"811",4.34214817103397
"812",3.95963184056784
"813",3.98712215695872
"814",5.85707762517777
"815",4.27964706819521
"816",3.0742359881546
"817",5.0179962639288
"818",4.64294178353923
"819",4.35603960719215
"820",6.24046157873516
"821",4.9291836523341
"822",4.43786123935345
"823",6.2092018043402
"824",4.85242632982291
"825",6.51482484512798
"826",4.69148527327849
"827",6.02634053672684
"828",5.79736024372021
"829",3.11171631933272
"830",3.83429911312794
"831",4.24259717327898
"832",3.19251499700262
"833",6.03781052452058
"834",3.12827936698419
"835",6.68143694468038
"836",4.72693567174483
"837",5.28019636639211
"838",6.24872026680711
"839",4.77302982868545
"840",5.80042421189382
"841",4.30072622126989
"842",5.23454467688665
"843",6.03249021739625
"844",3.99541938082588
"845",4.37531272136349
"846",5.87444871492542
"847",2.73438999394724
"848",6.24719848942727
"849",4.78723343596665
"850",4.94163960764614
"851",4.64462994228213
"852",5.82612937957778
"853",5.02573924597528
"854",4.86759347031194
"855",7.38957954034236
"856",3.97438020629508
"857",5.31864866682146
"858",4.6743242412813
"859",4.25639358797301
"860",5.34301861905046
"861",4.38351573833053
"862",5.28475859457841
"863",4.12134712611918
"864",4.45274541653669
"865",4.32071789882224
"866",5.74783380576675
"867",4.15262629849899
"868",4.79581270606922
"869",4.95208564414048
"870",4.95250797414612
"871",4.70558564797052
"872",3.37169249381682
"873",5.29368157247001
"874",5.80023135370523
"875",3.99930161515847
"876",6.02996200328212
"877",3.68986316808805
"878",5.50237543865326
"879",6.72698453441417
"880",3.88945666846097
"881",5.06141489836462
"882",3.74577553546801
"883",4.29641522890987
"884",4.06920451332018
"885",6.6370695679351
"886",4.10561197073589
"887",2.86638361418546
"888",4.93686802195092
"889",4.95426764160938
"890",3.77652382865495
"891",5.06217737748943
"892",5.27325200944725
"893",4.15679554133177
"894",5.32203658785297
"895",5.06246778225589
"896",5.09288833776078
"897",5.02706798988238
"898",4.77207920807797
"899",4.13853972490948
"900",4.36465963188521
"901",6.28129449120155
"902",4.77085412509746
"903",5.24627022537106
"904",3.3057328967428
"905",5.40398628792552
"906",6.07761156050274
"907",5.83577392171251
"908",4.74038942046347
"909",4.93100593193528
"910",5.16596585231576
"911",4.42557168089384
"912",5.57465235500589
"913",3.7045248607194
"914",6.19478209131676
"915",4.18346534740078
"916",6.15941862458462
"917",5.61017364410711
"918",5.49465350845475
"919",5.08250675874024
"920",5.52626965563967
"921",6.1626245202756
"922",3.78571450577978
"923",6.25382245820916
"924",4.15771617800484
"925",5.99706573883725
"926",5.69170740571626
"927",7.31049297536319
"928",7.27828990646957
"929",6.07311750211119
"930",4.6017612652796
"931",4.82118719962999
"932",6.75199747434003
"933",4.38667662637131
"934",5.92829568749301
"935",4.26189190999593
"936",5.11524062548058
"937",3.50415853371456
"938",6.45452386918358
"939",3.73630767995098
"940",4.68095605554151
"941",5.08348629241925
"942",5.70577384120039
"943",3.80292042300612
"944",5.85270978749945
"945",5.10684781461082
"946",5.95379131248988
"947",6.65264612188331
"948",4.33441296717012
"949",6.11331219999747
"950",4.55281732651434
"951",5.12019499380387
"952",5.27471177454153
"953",5.79362808269508
"954",6.24572970869859
"955",4.71586286755207
"956",5.05958106128374
"957",6.74236109275497
"958",5.36980086098096
"959",5.49587118765678
"960",5.37283469768716
"961",5.98437511109051
"962",6.36993529303715
"963",5.09894092297624
"964",3.70465449171581
"965",4.00612481647343
"966",4.82039461139428
"967",5.01870052195962
"968",4.07991207441069
"969",4.10746919139125
"970",4.65296566267916
"971",6.12236117047757
"972",4.95348027612378
"973",5.63831941482958
"974",4.09600475507218
"975",6.50987298689824
"976",3.63134103791262
"977",3.86758219056278
"978",5.0682314948941
"979",5.56286808597005
"980",5.65341591707085
"981",5.65092264541377
"982",4.29856460154944
"983",6.05330510482677
"984",5.58494895968327
"985",5.07765785431697
"986",5.38665186873534
"987",4.20606305963374
"988",5.02895293647445
"989",6.43179689021859
"990",4.58641912683419
"991",4.81936040937017
"992",6.35447219070378
"993",4.62971966853853
"994",2.51903422551714
"995",3.14269587669974
"996",5.35678596524044
"997",4.70139369026379
"998",5.91487156466646
"999",6.62425140080202
"1000",6.41330840002921
